/* DATA DESCRIPTION:
Citation:	Ellis, Robert P; Bersey, Jess; Rundle, Simon; Hall-Spencer, Jason M; Spicer, John I (2009): Seawater carbonate chemistry and Littorina obtusata biological processes during experiments, 2009. PANGAEA, https://doi.org/10.1594/PANGAEA.758631, 
	Supplement to: Ellis, RP et al. (2009): Subtle but significant effects of CO2 acidified seawater on embryos of the intertidal snail ,Littorina obtusata. Aquatic Biology, 5(1), 41-48, https://doi.org/10.3354/ab00118
Abstract:	Our understanding of the effects of ocean acidification on whole organism function is growing, but most current information is for adult stages of development. Here, we show the effects of reduced pH seawater (pH 7.6) on aspects of the development, physiology and behaviour of encapsulated embryos of the marine intertidal gastropod Littorina obtusata. We found reduced viability and increased development times under reduced pH conditions, and the embryos had significantly altered behaviours and physiologies. In acidified seawater, embryos spent more time stationary, had slower rotation rates, spent less time crawling, but increased their movement periodicity compared with those maintained under control conditions. Larval and adult heart rates were significantly lower in acidified seawater, and hatchling snails had an altered shell morphology (lateral length and spiral shell length) compared to control snails. Our findings show that ocean acidification may have multiple, subtle effects during the early development of marine animals that may have implications for their survival beyond those predicted using later life stages.
Keyword(s):	Animalia; Behaviour; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Development; Growth/Morphology; Laboratory experiment; Littorina obtusata; Mollusca; North Atlantic; Reproduction; Single species; Temperate
Project(s):	European network of excellence for Ocean Ecosystems Analysis (EUR-OCEANS) (URI: http://www.eur-oceans.eu/)
	European Project on Ocean Acidification (EPOCA) (URI: https://en.wikipedia.org/wiki/European_Project_on_Ocean_Acidification)
	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Funding:	Seventh Framework Programme (FP7), grant/award no. 211384: European Project on Ocean Acidification (URI: https://cordis.europa.eu/project/rcn/87798/factsheet/en)
	Sixth Framework Programme (FP6), grant/award no. 511106: European network of excellence for Ocean Ecosystems Analysis (URI: https://cordis.europa.eu/project/rcn/75677/factsheet/en)
Comment:	Note from the author "The pH was measured in NBS scale, also the measures of pH and pCO2 are not coupled. The pCO2 was taken from the display on the output of the LiCOR machine used to control the gas mix. Therefore it is a single value which was recorded a number of times throughout the day (more as a way of making sure the gas supply was stable). Conversely the pH was measured in the 15 replicate experimental pots on a single occasion each day of the experiment to give an understanding of the conditions in experimental pots. Unfortunately a second parameter of the seawater carbonate chemistry was not noted directly from the pots, just pH, temperature and salinity. Therefore it is difficult to parameterise the carbonate system fully, particularly as we do not have the reciprocal pCO2 values for the ambient treatment."
Parameter(s):	Experiment day [day] (Exp day) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk)
	Experimental treatment (Exp treat) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk)
	Replicates [#] (Repl) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk)
	Salinity (Sal) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk)
	Temperature, water [°C] (Temp) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk)
	pH (pH) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: pH 209 meter (Hanna Instruments) * COMMENT: Total scale
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: PAR sensor LI-700, Li-COR Inc.
	Carbonate system computation flag (CSC flag) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon dioxide [µmol/kg] (CO2) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Alkalinity, total [µmol/kg] (AT) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Littorina obtusata, embryo, viable [#] (L. obtusata embryo viable) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, eggs, empty [#] (L. obtusata eggs empty) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, deformed [#] (L. obtusata embryo deformed) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, twin [#] (L. obtusata embryo twin) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, half hatched [#] (L. obtusata embryo half hatched) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, hearbeat, larval [beat/min] (L. obtusata hearbeat larval) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, hearbeat, ad [beat/min] (L. obtusata hearbeat adult) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, time, stationary [%] (L. obtusata embryo time stationary) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, time, spinning [%] (L. obtusata embryo time spinning) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, time crawling [%] (L. obtusata embryo time crawling) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, embryo, time moving [%] (L. obtusata embryo time moving) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, periodisation, moving [#] (L. obtusata periodisation moving) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, periodisation, stationary [#] (L. obtusata periodisation stationary) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, periodisation, total [#] (L. obtusata periodisation total) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, rate of motion, whilst moving [rotation/min] (L. obtusata rate of motion whilst moving) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, total rate of motion [rotation/min] (L. obtusata total rate of motion) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, hatched [#] (L. obtusata hatched) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, hatched, hearbeat [beat/min] (L. obtusata hatched heartbeat) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, lateral shell length [mm] (L. obtusata lateral sl) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, ventral shell length [mm] (L. obtusata ventral sl) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, ventral shell width [mm] (L. obtusata ventral sw) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, aperture length [mm] (L. obtusata aperture l) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, aperture width [mm] (L. obtusata aperture width) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, lateral shell mid-length [mm] (L. obtusata lateral shell mid-l) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, spiral length [mm] (L. obtusata spiral l) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
	Littorina obtusata, aperture area [mm**2] (L. obtusata aperture area) * PI: Ellis, Robert P (https://orcid.org/0000-0002-3117-0075, robert.ellis100@plymouth.ac.uk) * METHOD/DEVICE: see reference(s)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	7359 data points
*/
Exp day [day]	Exp treat	Repl [#]	Sal	Temp [°C]	pH	pCO2water_SST_wet [µatm]	CSC flag	CO2 [µmol/kg]	fCO2water_SST_wet [µatm]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	DIC [µmol/kg]	AT [µmol/kg]	Omega Arg	Omega Cal	L. obtusata embryo viable [#]	L. obtusata eggs empty [#]	L. obtusata embryo deformed [#]	L. obtusata embryo twin [#]	L. obtusata embryo half hatched [#]	L. obtusata hearbeat larval [beat/min]	L. obtusata hearbeat adult [beat/min]	L. obtusata embryo time stationary [%]	L. obtusata embryo time spinning [%]	L. obtusata embryo time crawling [%]	L. obtusata embryo time moving [%]	L. obtusata periodisation moving [#]	L. obtusata periodisation stationary [#]	L. obtusata periodisation total [#]	L. obtusata rate of motion whilst moving [rotation/min]	L. obtusata total rate of motion [rotation/min]	L. obtusata hatched [#]	L. obtusata hatched heartbeat [beat/min]	L. obtusata lateral sl [mm]	L. obtusata ventral sl [mm]	L. obtusata ventral sw [mm]	L. obtusata aperture l [mm]	L. obtusata aperture width [mm]	L. obtusata lateral shell mid-l [mm]	L. obtusata spiral l [mm]	L. obtusata aperture area [mm**2]
21	low pH	8	35	15	7.36	1320.0	21	49.27	1315.30	1296.03	22.06	1367.4	1358.2	0.34	0.53	15	3				46	101	89.8	0.0	10.2	10.2	0.3	1.0	1.3	0.0	0.0										
22	low pH	8	35	15	7.52	981.0	21	36.62	977.50	1392.22	34.25	1463.1	1486.4	0.52	0.82	15	2				30	96	100.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0										
23	low pH	8	35	15	7.44	966.0	21	36.06	962.56	1140.30	23.34	1199.7	1208.5	0.36	0.56	12	3					40	85.2	0.0	14.8	14.8	0.3	1.3	1.7	0.0	0.1										
24	low pH	8	35	15	7.16	933.7	21	34.85	930.34	578.41	6.21	619.5	602.3	0.10	0.15	14	2	3				58	33.3	0.0	66.7	66.7	0.7	0.3	1.0	0.0	0.1	0									
25	low pH	8	35	15	7.56	706.0	21	26.35	703.48	1098.61	29.64	1154.6	1185.8	0.45	0.71	3	2					87	78.1	0.0	21.9	21.9	0.3	1.0	1.3	0.0	0.0	0									
26	low pH	8	35	15	7.74											7	5					120	87.9	0.0	12.1	12.1	0.3	1.0	1.3	0.0	0.0	9	103	0.594	0.344	0.394	0.280	0.368	0.58	1.946	0.090
27	low pH	8	35	15	7.82											13	18	2				91	100.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	15	98								
28	low pH	8	35	15																												9	61								
1	low pH	9	35	15	7.57	1056.5	21	39.43	1052.73	1682.32	46.44	1768.2	1803.8	0.71	1.11	13																									
2	low pH	9	35	15	7.60	1149.4	21	42.90	1145.30	1961.15	58.01	2062.1	2107.6	0.89	1.38	13																									
3	low pH	9	35	15	7.66	1059.4	21	39.54	1055.62	2075.39	70.49	2185.4	2251.0	1.08	1.68	12																									
4	low pH	9	35	15	7.63	1096.4	21	40.92	1092.49	2004.51	63.53	2109.0	2164.1	0.97	1.51	4																									
5	low pH	9	35	15	7.61	1132.0	21	42.25	1127.97	1976.45	59.83	2078.5	2127.2	0.92	1.43	12																									
6	low pH	9	35	15	7.69	1179.6	21	44.03	1175.40	2476.14	90.11	2610.3	2693.3	1.38	2.15	11																									
7	low pH	9	35	15	7.48	1180.5	21	44.06	1176.29	1527.94	34.29	1606.3	1620.0	0.52	0.82	10							0.0	100.0	0.0	100.0	1.0	0.0	1.0	1.4	1.4										
8	low pH	9	35	15	7.56	1137.2	21	42.45	1133.15	1769.61	47.74	1859.8	1893.0	0.73	1.14	16							14.0	86.0	0.0	86.0	2.0	1.0	3.0	0.9	0.8										
9	low pH	9	35	15	7.49	1225.2	21	45.73	1220.83	1622.73	37.26	1705.7	1721.3	0.57	0.89	12							4.5	95.5	0.0	95.5	1.0	0.3	1.3	2.3	2.2										
10	low pH	9	35	15	7.54	1369.0	21	51.10	1364.12	2034.43	52.41	2138.0	2166.0	0.80	1.25	16	1						32.5	67.5	0.0	67.5	1.7	1.0	2.7	0.7	0.4										
11	low pH	9	35	15	7.66	1108.4	21	41.37	1104.45	2171.38	73.75	2286.5	2353.5	1.13	1.76	9							75.2	24.8	0.0	24.8	1.0	1.3	2.3	0.1	0.1										
12	low pH	9	35	15	7.55	1113.7	21	41.57	1109.70	1693.54	44.65	1779.8	1810.2	0.68	1.06	30	2				71		6.6	93.4	0.0	93.4	1.0	0.3	1.3	0.9	0.9										
13	low pH	9	35	15	7.63	1073.5	21	40.07	1069.67	1962.65	62.21	2064.9	2119.6	0.95	1.48	26					83		11.8	88.2	0.0	88.2	1.7	0.7	2.3	1.2	1.1										
14	low pH	9	35	15	7.57	1037.0	21	38.71	1033.30	1651.27	45.58	1735.6	1771.0	0.70	1.09	24					87		12.0	88.0	0.0	88.0	1.3	0.7	2.0	1.8	1.6										
15	low pH	9	35	15	7.62	1006.8	21	37.58	1003.21	1798.80	55.72	1892.1	1942.0	0.85	1.33	23	3				74	49	43.9	56.1	0.0	56.1	1.0	1.0	2.0	1.9	1.6										
16	low pH	9	35	15	7.62	974.3	21	36.37	970.86	1740.79	53.92	1831.1	1880.4	0.83	1.28	13	1				61	32	24.6	34.5	40.9	75.4	1.7	0.7	2.3	2.2	2.1										
17	low pH	9	35	15	7.65	979.7	21	36.57	976.18	1875.51	62.25	1974.3	2033.9	0.95	1.48	19					61	103	51.3	0.0	48.7	48.7	1.3	1.3	2.7	0.0	0.9										
18	low pH	9	35	15	7.58	1076.5	21	40.18	1072.66	1754.10	49.55	1843.8	1882.4	0.76	1.18	15	7				26	101	100.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0										
19	low pH	9	35	15	7.46	1083.0	21	40.42	1079.14	1338.65	28.69	1407.8	1418.5	0.44	0.68	20					42	77	66.7	0.0	33.3	33.3	0.3	0.7	1.0	0.0	0.2										
20	low pH	9	35	15	7.37	1320.0	21	49.27	1315.30	1326.22	23.10	1398.6	1390.8	0.35	0.55	24	1				41	97	51.7	19.3	29.0	48.3	1.3	1.3	2.7	0.1	0.2										
21	low pH	9	35	15	7.52	981.0	21	36.62	977.50	1392.22	34.25	1463.1	1486.4	0.52	0.82	23	2				20	68	94.5	0.0	5.5	5.5	0.3	1.0	1.3	0.0	0.0										
22	low pH	9	35	15	7.44	966.0	21	36.06	962.56	1140.30	23.34	1199.7	1208.5	0.36	0.56	30						96	95.4	0.0	4.6	4.6	0.3	1.3	1.7	0.0	0.0										
23	low pH	9	35	15	7.19	933.7	21	34.85	930.34	619.77	7.13	661.8	646.4	0.11	0.17	11	4					122	74.1	0.0	25.9	25.9	0.3	1.0	1.3	0.0	0.1										
24	low pH	9	35	15	7.55	706.0	21	26.35	703.48	1073.61	28.30	1128.3	1157.6	0.43	0.67	8						65	77.1	0.0	22.9	22.9	0.3	1.0	1.3	0.0	0.1	0									
25	low pH	9	35	15	7.75											2	1					110	80.2	0.0	19.8	19.8	0.3	1.0	1.3	0.0	0.1	1									
26	low pH	9	35	15	7.84											12	4					67	100.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	11	127	0.596	0.352	0.388	0.272	0.368	0.59	1.976	0.090
27	low pH	9	35	15																												12	109								
1	Control	1	35	15												15																									
2	Control	1	35	15												22																									
3	Control	1	35	15												7																									
4	Control	1	35	15	8.14											5																									
5	Control	1	35	15	8.22											10		1																							
6	Control	1	35	15	8.18											3																									
7	Control	1	35	15	8.24											6																									
8	Control	1	35	15	8.25											7																									
9	Control	1	35	15	8.21											7																									
10	Control	1	35	15	8.21											10																									
11	Control	1	35	15	8.12											5																									
12	Control	1	35	15	8.05											2																									
13	Control	1	35	15	8.12											9																									
14	Control	1	35	15	8.11											8																									
15	Control	1	35	15	8.15											11																									
16	Control	1	35	15	8.16											7																									
17	Control	1	35	15	8.11											12	1																								
18	Control	1	35	15	8.16											8	1																								
19	Control	1	35	15	8.13											4																									
20	Control	1	35	15	8.13											9																									
21	Control	1	35	15	8.24											2																									
22	Control	1	35	15	8.01											6																									
23	Control	1	35	15	8.02											4																									
24	Control	1	35	15	8.00											3	2															0									
25	Control	1	35	15	7.95											12	2															1									
26	Control	1	35	15	7.96											8	1															15									
27	Control	1	35	15	8.05											5	5															14									
28	Control	1	35	15	8.09											5	3															24									
29	Control	1	35	15	8.06											7	20															8									
30	Control	1	35	15																												5									
1	Control	2	35	15												21																									
2	Control	2	35	15												28																									
3	Control	2	35	15												10																									
4	Control	2	35	15	8.14											9																									
5	Control	2	35	15	8.21											7																									
6	Control	2	35	15	8.19											11																									
7	Control	2	35	15	8.24											6																									
8	Control	2	35	15	8.24											5																									
9	Control	2	35	15	8.22											9	1																								
10	Control	2	35	15	8.21											9																									
11	Control	2	35	15	8.13											6																									
12	Control	2	35	15	8.04											10																									
13	Control	2	35	15	8.11											8																									
14	Control	2	35	15	8.10											6																									
15	Control	2	35	15	8.14											6																									
16	Control	2	35	15	8.14											12																									
17	Control	2	35	15	8.12											5																									
18	Control	2	35	15	8.16											8																									
19	Control	2	35	15	8.13											7																									
20	Control	2	35	15	8.13											20																									
21	Control	2	35	15	8.23											8																									
22	Control	2	35	15	8.00											7																									
23	Control	2	35	15	8.02											9																									
24	Control	2	35	15	8.01											8																0									
25	Control	2	35	15	7.91											19	2															4									
26	Control	2	35	15	7.96											5	2															45									
27	Control	2	35	15	8.05											3	5															27									
28	Control	2	35	15	8.09											2	13															22									
29	Control	2	35	15	8.06											1	9															7									
1	Control	3	35	15												16																									
2	Control	3	35	15												4																									
3	Control	3	35	15	8.12											8																									
4	Control	3	35	15	8.21											6																									
5	Control	3	35	15	8.20											10																									
6	Control	3	35	15	8.24											6																									
7	Control	3	35	15	8.24											6																									
8	Control	3	35	15	8.21											8																									
9	Control	3	35	15	8.22											7																									
10	Control	3	35	15	8.12											3	1																								
11	Control	3	35	15	8.05											7																									
12	Control	3	35	15	8.12											7																									
13	Control	3	35	15	8.11											8																									
14	Control	3	35	15	8.14											9																									
15	Control	3	35	15	8.15											7																									
16	Control	3	35	15	8.12											6																									
17	Control	3	35	15	8.16											7																									
18	Control	3	35	15	8.13											11																									
19	Control	3	35	15	8.13											7																									
20	Control	3	35	15	8.23											7																									
21	Control	3	35	15	8.01											8																									
22	Control	3	35	15	8.03											8																									
23	Control	3	35	15	8.00											16																									
24	Control	3	35	15	7.96											7																0									
25	Control	3	35	15	7.95											4	2															2									
26	Control	3	35	15	8.03											8	1															22									
27	Control	3	35	15	8.09											5	2															30									
28	Control	3	35	15	8.07											4	9															17									
29	Control	3	35	15																												19									
1	Control	4	35	15												34																									
2	Control	4	35	15												11																									
3	Control	4	35	15	8.12											17																									
4	Control	4	35	15	8.20											7																									
5	Control	4	35	15	8.19											16																									
6	Control	4	35	15	8.24											6																									
7	Control	4	35	15	8.24											13																									
8	Control	4	35	15	8.20											10																									
9	Control	4	35	15	8.21											6																									
10	Control	4	35	15	8.13											9																									
11	Control	4	35	15	8.05											10																									
12	Control	4	35	15	8.13											15																									
13	Control	4	35	15	8.11											10																									
14	Control	4	35	15	8.14											10																									
15	Control	4	35	15	8.15											9																									
16	Control	4	35	15	8.12											8																									
17	Control	4	35	15	8.16											9																									
18	Control	4	35	15	8.13											8																									
19	Control	4	35	15	8.12											16																									
20	Control	4	35	15	8.24											10																									
21	Control	4	35	15	8.01											16	2																								
22	Control	4	35	15	8.04											10																									
23	Control	4	35	15	8.00											10																									
24	Control	4	35	15	7.97											11																0									
25	Control	4	35	15	7.96											11																0									
26	Control	4	35	15	8.03											13																5									
27	Control	4	35	15	8.09											15	1															10									
28	Control	4	35	15	8.07											18	6															12									
1	Control	5	35	15												20	1	2																							
2	Control	5	35	15												12	1	1																							
3	Control	5	35	15	8.14											7																									
4	Control	5	35	15	8.21											12																									
5	Control	5	35	15	8.19											7																									
6	Control	5	35	15	8.21											7																									
7	Control	5	35	15	8.25											8																									
8	Control	5	35	15	8.23											8																									
9	Control	5	35	15	8.22											8																									
10	Control	5	35	15	8.12											8																									
11	Control	5	35	15	8.06											8																									
12	Control	5	35	15	8.12											14		1																							
13	Control	5	35	15	8.11											7	1																								
14	Control	5	35	15	8.15											8																									
15	Control	5	35	15	8.16											7																									
16	Control	5	35	15	8.07											11																									
17	Control	5	35	15	8.16											8	1																								
18	Control	5	35	15	8.13											8	1																								
19	Control	5	35	15	8.13											9																									
20	Control	5	35	15	8.24											8	1																								
21	Control	5	35	15	8.01											7	1																								
22	Control	5	35	15	8.05											8																									
23	Control	5	35	15	8.00											8																									
24	Control	5	35	15	7.95											6																0									
25	Control	5	35	15	7.96											16	4															0									
26	Control	5	35	15	8.04											7	1															0									
27	Control	5	35	15	8.09											7	5	1														15									
28	Control	5	35	15	8.07											11	25															10									
29	Control	5	35	15																												8									
1	Control	6	35	15												14																									
2	Control	6	35	15												9																									
3	Control	6	35	15	8.13											5																									
4	Control	6	35	15	8.21											3																									
5	Control	6	35	15	8.19											6																									
6	Control	6	35	15	8.22											5																									
7	Control	6	35	15	8.24											6																									
8	Control	6	35	15	8.20											8																									
9	Control	6	35	15	8.22											8																									
10	Control	6	35	15	8.12											5																									
11	Control	6	35	15	8.05											14																									
12	Control	6	35	15	8.12											11																									
13	Control	6	35	15	8.11											7																									
14	Control	6	35	15	8.14											7																									
15	Control	6	35	15	8.15											6																									
16	Control	6	35	15	8.01											15																									
17	Control	6	35	15	8.16											12																									
18	Control	6	35	15	8.13											6																									
19	Control	6	35	15	8.12											5																									
20	Control	6	35	15	8.23											12																									
21	Control	6	35	15	8.01											12																									
22	Control	6	35	15	8.04											12																									
23	Control	6	35	15	8.00											8																									
24	Control	6	35	15	7.94											14	3															6									
25	Control	6	35	15	7.96											4	2															32									
26	Control	6	35	15	8.04											4	6															23									
27	Control	6	35	15	8.09											6	5															25									
28	Control	6	35	15	8.07											13	15			1												10									
29	Control	6	35	15																												5									
1	Control	7	35	15												4																									
2	Control	7	35	15	8.12											6																									
3	Control	7	35	15	8.21											10																									
4	Control	7	35	15	8.19											7																									
5	Control	7	35	15	8.23											7		1																							
6	Control	7	35	15	8.24											6																									
7	Control	7	35	15	8.21											4																									
8	Control	7	35	15	8.22											3							16.3	83.7	0.0	83.7	1.3	1.0	2.3	1.0	0.9										
9	Control	7	35	15	8.12											4							58.0	42.0	0.0	42.0	1.0	1.0	2.0	2.0	1.1										
10	Control	7	35	15	8.05											6							62.0	38.0	0.0	38.0	1.0	1.3	2.3	0.5	0.3										
11	Control	7	35	15	8.12											4							42.0	58.0	0.0	58.0	2.7	0.7	3.3	0.2	0.1										
12	Control	7	35	15	8.11											8							26.3	73.7	0.0	73.7	1.3	0.7	2.0	1.7	1.3										
13	Control	7	35	15	8.13											4	1				61		83.0	17.0	0.0	17.0	1.7	2.7	4.3	0.7	0.2										
14	Control	7	35	15	8.14											10					69		68.5	31.5	0.0	31.5	3.0	3.0	6.0	2.7	0.5										
15	Control	7	35	15	8.09											3					66		26.8	73.2	0.0	73.2	1.0	0.7	1.7	1.7	0.8										
16	Control	7	35	15	8.15											3					44		27.0	73.0	0.0	73.0	1.7	1.7	3.3	2.1	1.7										
17	Control	7	35	15	8.12											4					54	59	89.5	10.5	0.0	10.5	1.0	1.3	2.3	0.9	0.3										
18	Control	7	35	15	8.12											8					80	123	56.1	41.5	2.4	43.9	2.0	1.3	3.3	1.4	0.7										
19	Control	7	35	15	8.21											12					82	131	36.3	11.8	51.8	63.7	1.7	1.3	3.0	0.0	0.3										
20	Control	7	35	15	8.00											6					41	77	100.0	0.0	0.0	0.0	0.0	0.7	0.7	0.0	0.0										
21	Control	7	35	15	8.02											12					52	95	66.7	0.0	33.3	33.3	0.3	0.7	1.0	0.0	0.2										
22	Control	7	35	15	8.01											9					41	92	33.3	0.0	66.7	66.7	0.7	0.3	1.0	0.0	0.2										
23	Control	7	35	15	7.95											3					67	109	33.3	0.0	66.7	66.7	0.7	0.3	1.0	0.0	0.2										
24	Control	7	35	15	7.96											7					16	75	51.6	0.0	48.4	48.4	1.0	0.7	1.7	0.0	0.3	0									
25	Control	7	35	15	8.04											10	1					123	50.3	0.0	49.7	49.7	0.7	0.7	1.3	0.0	0.1	10	99	0.588	0.358	0.404	0.278	0.428	0.57	1.872	0.092
26	Control	7	35	15	8.09											13					66	111	87.2	0.0	12.8	12.8	1.0	1.7	2.7	0.0	0.1	20	109								
