/* DATA DESCRIPTION:
Citation:	Guo, X; Xu, Xiaowei; Zhang, Pengfei; Huang, M; Luo, Xuan; You, W; Ke, C (2016): Early development of undulated surf clam, Paphia undulate under elevated pCO2. PANGAEA, https://doi.org/10.1594/PANGAEA.868352, 
	Supplement to: Guo, X et al. (2016): Early development of undulated surf clam, Paphia undulate under elevated pCO2. Journal of Experimental Marine Biology and Ecology, 484, 23-30, https://doi.org/10.1016/j.jembe.2016.08.002
Abstract:	Increasing atmospheric CO2 can decrease the seawater pH and carbonate ions, which may adversely affect the larval survival of calcareous animals. In this study, we simulated future atmospheric CO2 concentrations (800, 1500, 2000 and 3000 µatm) and examined the effects of ocean acidification on the embryonic and larval stage of an infaunal clam Paphia undulate. Significant decrease of hatching of P. undulate was observed when the pCO2 reached 3000 µatm, and larval deformation rate increased significantly when pCO2 reached 2000 µatm, indicating a strong tolerance to ocean acidification compared with the embryonic development of other bivalves. The larvae cultured in 1500 µatm pCO2 exhibited the fastest growth, highest survival and shortened planktonic period, which unordinary phenomenon reflected the beneficial effect of ocean acidification on P. undulate larval development. The better development of P. undulate larvae under a higher CO2 condition maybe an adaptation in response to the acidified sediment in which they live.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Development; Growth/Morphology; Laboratory experiment; Mollusca; Mortality/Survival; North Pacific; Paphia undulate; Pelagos; Reproduction; Single species; Temperate; Zooplankton
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise (2015): seacarb: seawater carbonate chemistry with R. R package version 3.0.8. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2015) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2016-11-11.
Parameter(s):	Type (Type) * PI: Ke, C (chke@xmu.edu.cn) * COMMENT: study
	Species (Species) * PI: Ke, C (chke@xmu.edu.cn)
	Registration number of species (Reg spec no) * PI: Ke, C (chke@xmu.edu.cn)
	Uniform resource locator/link to reference (URL ref) * PI: Ke, C (chke@xmu.edu.cn) * COMMENT: WoRMS Aphia ID
	Experiment (Exp) * PI: Ke, C (chke@xmu.edu.cn)
	Treatment (Treat) * PI: Ke, C (chke@xmu.edu.cn) * COMMENT: pCO2
	Replicate (Replicate) * PI: Ke, C (chke@xmu.edu.cn)
	Hatching rate [%] (Hatching) * PI: Ke, C (chke@xmu.edu.cn)
	Larval deformity rate [%] (Larval def rate) * PI: Ke, C (chke@xmu.edu.cn)
	Incubation duration [days] (Inc dur) * PI: Ke, C (chke@xmu.edu.cn)
	Shell length [mm] (Shell l) * PI: Ke, C (chke@xmu.edu.cn)
	Survival [%] (Survival) * PI: Ke, C (chke@xmu.edu.cn)
	Shell increment [µm/day] (shell incr) * PI: Ke, C (chke@xmu.edu.cn)
	Metamorphosis rate [%] (Metamorph rate) * PI: Ke, C (chke@xmu.edu.cn)
	Temperature, water [°C] (Temp) * PI: Ke, C (chke@xmu.edu.cn)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: Ke, C (chke@xmu.edu.cn)
	pH (pH) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	pH, standard deviation [±] (pH std dev) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Alkalinity, total [µmol/kg] (AT) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Potentiometric titration
	Alkalinity, total, standard deviation [±] (AT std dev) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Potentiometric titration
	Salinity (Sal) * PI: Ke, C (chke@xmu.edu.cn)
	Salinity, standard deviation [±] (Sal std dev) * PI: Ke, C (chke@xmu.edu.cn)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Ke, C (chke@xmu.edu.cn) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	5667 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Exp	Treat (pCO2)	Replicate	Hatching [%]	Larval def rate [%]	Inc dur [days]	Shell l [mm]	Survival [%]	shell incr [µm/day]	Metamorph rate [%]	Temp [°C]	Temp std dev [±]	pH (NBS scale, Potentiometric)	pH std dev [±] (NBS scale, Potentiometric)	AT [µmol/kg] (Potentiometric titration)	AT std dev [±] (Potentiometric titration)	Sal	Sal std dev [±]	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828		2000				10					25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828		2000				10					25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828		3000				10	0.22				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828		3000				10	0.23				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828		3000				10	0.23				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				3	0.11				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				3	0.11				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				3	0.11				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				3	0.12				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				3	0.12				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				3	0.12				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				3	0.12				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				3	0.13				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				3	0.11				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				3	0.12				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				3	0.11				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				3	0.12				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				3	0.11				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				3	0.11				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				3	0.11				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				5	0.13				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				5	0.14				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				5	0.14				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				5	0.15				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				5	0.16				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				5	0.15				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				5	0.14				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				5	0.16				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				5	0.16				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				5	0.15				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				5	0.15				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				5	0.15				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				5	0.15				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				5	0.14				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				5	0.14				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				7	0.18				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				7	0.18				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				7	0.17				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				7	0.19				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				7	0.19				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				7	0.19				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				7	0.19				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				7	0.20				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	1500				7	0.20				25.3	0.2	7.69	0.03	2379.4	4.8	30.2	0.4	1581.1	45.6	2198.5	75.6	1.9	1.2	26	7.55	45.50	1575.17	1580.20	2198.38	75.62	2319.51	1.23	1.89
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				7	0.19				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				7	0.19				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	2000				7	0.19				25.7	0.1	7.60	0.03	2392.3	2.1	30.2	0.4	2008.6	57.2	2241.6	63.1	1.6	1.0	26	7.46	56.74	1984.05	1990.36	2240.67	63.44	2360.85	1.04	1.59
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				7	0.18				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				7	0.19				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	3000				7	0.18				25.7	0.2	7.41	0.02	2319.8	0.9	30.2	0.4	3083.0	88.0	2223.0	40.3	1.0	0.7	26	7.27	87.16	3047.75	3057.45	2222.27	40.62	2350.06	0.66	1.02
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				9	0.20				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				9	0.20				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	400				9	0.20				25.1	0.6	8.19	0.04	2351.4	2.7	30.2	0.4	419.9	12.1	1863.2	203.2	5.1	3.3	26	8.05	12.25	421.93	423.28	1866.53	201.79	2080.57	3.29	5.05
laboratory	Paphia undulate (mollusk)	367828	https://www.marinespecies.org/aphia.php?p=taxdetails&id=367828	repeated experiment	800				9	0.22				25.6	0.3	7.91	0.03	2340.5	5.6	30.2	0.4	886.3	25.4	2054.3	119.2	3.0	1.9	26	7.77	25.53	890.58	893.41	2055.97	118.49	2200.00	1.94	2.97
