/* DATA DESCRIPTION:
Citation:	Szalaj, D; De Orte, Manoela R; Goulding, T A; Medeiros, I D; DelValls, T Angel; Cesar, A (2017): The effects of ocean acidification and a carbon dioxide capture and storage leak on the early life stages of the marine mussel Perna perna (Linneaus, 1758) and metal bioavailability. PANGAEA, https://doi.org/10.1594/PANGAEA.872478, 
	Supplement to: Szalaj, D et al. (2016): The effects of ocean acidification and a carbon dioxide capture and storage leak on the early life stages of the marine mussel Perna perna (Linneaus, 1758) and metal bioavailability. Environmental Science and Pollution Research, 24(1), 765-781, https://doi.org/10.1007/s11356-016-7863-y
Abstract:	The study assesses the effects of carbon dioxide capture and storage (CCS) leaks and ocean acidification (OA) on the metal bioavailability and reproduction of the mytilid Perna perna. In laboratory-scale experiments, CCS leakage scenarios (pH 7.0, 6.5, 6.0) and one OA (pH 7.6) scenario were tested using metal-contaminated sediment elutriates and seawater from Santos Bay. The OA treatment did not have an effect on fertilisation, while significant effects were observed in larval-development bioassays where only 16 to 27 % of larva developed normally. In treatments that simulated CO2 leaks, when compared with control, fertilisation success gradually decreased and no larva developed to the D-shaped stage. A fall in pH increased the bioavailability of metals to marine mussels. Larva shell size was significantly affected by both elutriates when compared with seawater; moreover, a significant difference occurred at pH 6.5 between elutriates in the fertilisation bioassay.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Growth/Morphology; Inorganic toxins; Laboratory experiment; Mollusca; Perna perna; Reproduction; Single species; South Atlantic; Temperate
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2017-02-21.
Parameter(s):	Type (Type) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: study
	Species (Species) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Registration number of species (Reg spec no) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Uniform resource locator/link to reference (URL ref) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: WoRMS Aphia ID
	Treatment (Treat) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Treatment (Treat) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Replicate (Replicate) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Arsenic [µg/l] (As) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Cadmium [µg/l] (Cd) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Lead [µg/l] (Pb) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Copper [µg/l] (Cu) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Chromium [µg/l] (Cr) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Nickel [µg/l] (Ni) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Zinc [µg/l] (Zn) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Fertilization success rate [%] (Fert success) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Larvae [%] (Larvae) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: normal larval development
	Larvae [#] (Larvae) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: per replicate
	Length [µm] (l) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Height [µm] (h) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Alkalinity, total [µmol/kg] (AT) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Temperature, water [°C] (Temp) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Salinity (Sal) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	17650 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Treat	Treat	Replicate	As [µg/l]	Cd [µg/l] (<0 means <QL)	Pb [µg/l] (<0 means <QL)	Cu [µg/l]	Cr [µg/l] (<0 means <QL)	Ni [µg/l] (<0 means <QL)	Zn [µg/l]	Fert success [%]	Larvae [%] (normal larval development)	Larvae [#] (per replicate)	l [µm]	h [µm]	AT [µmol/kg]	DIC [µmol/kg]	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	Temp [°C]	Sal	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	pH 7.0	1										1	130.44	94.75	2294	2476	2248	19	210	7542	0.45	0.30	25.00	35	15	6.88	208.51	7343.94	7367.63	2249.04	18.45	0.29	0.44
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	pH 7.0	1										2	126.59	78.26	2294	2476	2248	19	210	7542	0.45	0.30	25.00	35	15	6.88	208.51	7343.94	7367.63	2249.04	18.45	0.29	0.44
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	pH 7.0	1										3	139.30	104.51	2294	2476	2248	19	210	7542	0.45	0.30	25.00	35	15	6.88	208.51	7343.94	7367.63	2249.04	18.45	0.29	0.44
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	pH 7.0	1										4	139.13	94.93	2294	2476	2248	19	210	7542	0.45	0.30	25.00	35	15	6.88	208.51	7343.94	7367.63	2249.04	18.45	0.29	0.44
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										1	141.71	105.49																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										2	150.70	110.87																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										3	150.42	110.66																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										4	145.63	107.26																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										5	141.43	101.43																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										6	148.40	106.65																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										7	144.50	105.49																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										8	151.92	108.24																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										9	154.18	108.07																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										10	135.39	103.24																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										11	144.26	107.58																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										12	147.92	104.87																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										13	143.69	105.77																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										14	150.67	111.17																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										15	152.00	107.52																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										16	148.37	108.40																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										17	149.70	108.65																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										18	149.36	111.34																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										19	143.39	108.36																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										20	150.01	106.56																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										21	146.81	108.50																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										22	142.19	99.32																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										23	146.65	106.38																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										24	146.52	104.59																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										25	142.82	108.82																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										26	149.60	111.01																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										27	146.16	109.46																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										28	139.92	106.86																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										29	145.72	109.30																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										30	133.43	101.27																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										32	145.08	104.49																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										32	147.27	110.02																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										33	145.50	106.92																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	1										34	153.09	108.15																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										1	153.08	109.64																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										2	147.35	108.03																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										3	152.03	111.30																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										4	141.16	100.65																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										5	129.93	96.43																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										6	143.65	106.37																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										7	142.12	109.57																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										8	145.67	107.43																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										9	152.26	107.78																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										10	156.73	114.40																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										11	143.56	109.52																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										12	135.87	97.14																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										13	147.21	106.02																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										14	151.92	104.91																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										15	146.98	108.65																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										16	149.68	101.52																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										17	144.76	106.13																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										18	146.37	105.41																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										19	142.89	103.81																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										20	158.76	113.97																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										21	148.02	105.22																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										22	150.43	106.70																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										23	146.69	106.34																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										24	143.46	100.42																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										25	150.34	107.58																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										26	142.95	105.23																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										27	145.63	120.28																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										28	136.95	107.26																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										29	150.76	109.48																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										30	147.54	106.58																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										31	147.50	103.13																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										32	148.11	105.01																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	2										33	149.26	110.57																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										1	148.92	109.56																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										2	143.68	102.71																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										3	149.72	106.38																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										4	148.11	110.35																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										5	143.29	106.15																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										6	148.10	103.68																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										7	143.88	103.48																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										8	152.86	108.60																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										9	147.57	105.41																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										10	138.57	108.20																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										11	150.49	109.69																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										12	147.75	107.27																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										13	147.07	109.02																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										14	152.18	106.28																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										15	144.91	106.96																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										16	150.27	104.63																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										17	146.52	106.96																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										18	143.57	104.63																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										19	145.84	106.40																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										20	147.57	107.27																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										21	140.05	101.04																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										22	142.02	100.60																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										23	146.55	108.68																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										24	145.84	103.04																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										25	143.80	99.59																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										26	148.14	109.15																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										27	148.78	112.33																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										28	147.54	109.65																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										29	150.09	105.85																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										30	152.18	108.67																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										31	143.65	108.03																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										32	143.53	106.70																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										33	141.40	110.67																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	3										34	140.37	100.42																			
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	SP1 Elutriate	Control	4										1																					
