/* DATA DESCRIPTION:
Citation:	Pusceddu, F H; Guimarães, M M; Lopes, L O; Souza, L S; Cortez, F S; Pereira, C D S; Choueri, R B; Cesar, A (2022): Seawater carbonate chemistry and embriolarval development of Echinometra lucunter and neutral red retention time of Perna perna. PANGAEA, https://doi.org/10.1594/PANGAEA.943292
Abstract:	Since the last decade, several studies have reported the presence and effects of pharmaceutical residues in the marine environment, especially those of the antihypertensive class, such as losartan. However, there is little knowledge about the physiological effects of losartan in marine invertebrates regarding its behavior under possible coastal ocean acidification scenarios. The objective of this study was to evaluate biological effects on marine organisms at different levels of the biological organization caused by the compound losartan in water and sediment under coastal ocean acidification scenarios. Water and sediment samples were collected at five sites around the Santos Submarine Sewage outfall (SSO) and two sites around the Guarujá Submarine Sewage Outfall (GSO). Losartan was found in concentrations ranging from effects pH and losartan on the toxicity results. The water toxicity test with Echinometra lucunter embryos/larvae showed LOECs 50–100 mg/L, with values decreasing as the pH decreased. In the sediment assays, LOEC value for sea urchin embryo-larval development was 1.0 μg/g for all tested pHs. Regarding the lysosomal membrane stability assays with adult bivalves, a LOEC of 3000 ng/L was found for Perna perna in water exposure (both at pH 8.0 and 7.6). Effects for Mytella guyanensis were observed at environmentally relevant concentrations in sediment (LOEC = 3 ng/g at pH 8.0 and 7.6). This study demonstrated that coastal ocean acidification by itself causes effects on marine invertebrates, but can also increase the negative effects of losartan in waterborne exposure. There is a need to deepen the studies on the ecotoxicity of pharmaceutical residues and acidification of the marine environment.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Containers and aquaria (20-1000 L or < 1 m**2); Development; Echinodermata; Echinometra lucunter; Laboratory experiment; Mollusca; Mytella guyanensis; Other; Other studied parameter or process; Perna perna; Single species; South Atlantic; Temperate
Supplement to:	Pusceddu, F H; Guimarães, M M; Lopes, L O; Souza, L S; Cortez, F S; Pereira, C D S; Choueri, R B; Cesar, A (2022): Biological effects of the antihypertensive losartan under different ocean acidification scenarios. Environmental Pollution, 292, 118329, https://doi.org/10.1016/j.envpol.2021.118329
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James (2021): seacarb: seawater carbonate chemistry with R. R package version 3.2.16. https://cran.r-project.org/web/packages/seacarb/index.html
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Coverage:	MEDIAN LATITUDE: -24.202933 * MEDIAN LONGITUDE: -46.519333 * SOUTH-BOUND LATITUDE: -25.033300 * WEST-BOUND LONGITUDE: -47.933300 * NORTH-BOUND LATITUDE: -23.566600 * EAST-BOUND LONGITUDE: -45.300000
Event(s):	Cananeia_OA * LATITUDE: -25.033300 * LONGITUDE: -47.933300 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
	Cocanha_beach * LATITUDE: -23.566600 * LONGITUDE: -45.300000 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
	Ilha_das_Palmas * LATITUDE: -24.008900 * LONGITUDE: -46.324700 * METHOD/DEVICE: Experiment (EXP) * COMMENT: The location indicates where the studied organisms were collected
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2021) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2022-04-13.
Parameter(s):	Event label (Event) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Type (Type) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: study
	Species (Species) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Registration number of species (Reg spec no) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: WoRMS Aphia ID
	Uniform resource locator/link to reference (URL ref) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Treatment (Treat) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Treatment (Treat) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: Losartan levels
	Replicate (Replicate) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Embriolarval development [%] (Embriolarval dev) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Retention time [min] (Retention) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * COMMENT: neutral red retention time
	Salinity (Sal) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Temperature, water [°C] (Temp) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: Choueri, R B (rodrigo.choueri@unifesp.br)
	pH (pH) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Alkalinity, total [µmol/kg] (AT) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Potentiometric titration
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Choueri, R B (rodrigo.choueri@unifesp.br) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	11869 data points
*/
Event	Type (study)	Species	Reg spec no (WoRMS Aphia ID)	URL ref	Treat	Treat (Losartan levels)	Replicate	Embriolarval dev [%]	Retention [min] (neutral red retention time)	Sal	Temp [°C]	Temp std dev [±]	pH (NBS scale, Potentiometric)	AT [µmol/kg] (Potentiometric titration)	DIC [µmol/kg] (Calculated using CO2SYS)	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	100 mg/L losartan in seawater	R2	70		30	25	2	7.45	1455.00	1414.7	1340.3	41.8	32.6	1142.4	1.01	0.66	26	7.31	50.11	1719.71	1725.22	1383.70	26.98	1460.80	0.44	0.68
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	100 mg/L losartan in seawater	R2	3		30	25	2	7.15	1394.00	1421.9	1336.2	20.9	64.8	2272.3	0.50	0.33	26	7.01	98.23	3370.84	3381.67	1358.70	13.27	1470.20	0.22	0.33
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	100 mg/L losartan in seawater	R3	37		30	25	2	7.85	1427.70	1275.5	1172.1	92.1	11.3	398.1	2.22	1.46	26	7.71	18.21	624.89	626.89	1262.93	61.86	1343.00	1.01	1.55
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	100 mg/L losartan in seawater	R3	64		30	25	2	7.45	1455.00	1414.7	1340.3	41.8	32.6	1142.4	1.01	0.66	26	7.31	50.11	1719.71	1725.22	1383.70	26.98	1460.80	0.44	0.68
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	100 mg/L losartan in seawater	R3	0		30	25	2	7.15	1394.00	1421.9	1336.2	20.9	64.8	2272.3	0.50	0.33	26	7.01	98.23	3370.84	3381.67	1358.70	13.27	1470.20	0.22	0.33
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	100 mg/L losartan in seawater	R4	66		30	25	2	7.85	1427.70	1275.5	1172.1	92.1	11.3	398.1	2.22	1.46	26	7.71	18.21	624.89	626.89	1262.93	61.86	1343.00	1.01	1.55
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	100 mg/L losartan in seawater	R4	68		30	25	2	7.45	1455.00	1414.7	1340.3	41.8	32.6	1142.4	1.01	0.66	26	7.31	50.11	1719.71	1725.22	1383.70	26.98	1460.80	0.44	0.68
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	100 mg/L losartan in seawater	R4	1		30	25	2	7.15	1394.00	1421.9	1336.2	20.9	64.8	2272.3	0.50	0.33	26	7.01	98.23	3370.84	3381.67	1358.70	13.27	1470.20	0.22	0.33
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	Control in sediment	R1	95		30	25	2	7.85	1353.30	1205.2	1107.2	87.3	10.7	376.5	2.10	1.38	26	7.71	17.22	591.11	593.00	1195.11	58.56	1270.90	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	Control in sediment	R1	78		30	25	2	7.45	1405.20	1363.8	1291.6	41.0	31.1	1108.2	0.99	0.65	26	7.31	48.38	1660.16	1665.48	1335.77	26.05	1410.20	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	Control in sediment	R1	46		30	25	2	7.16	1501.20	1534.0	1441.3	22.0	70.6	2431.9	0.53	0.35	26	7.02	103.30	3544.88	3556.27	1462.97	14.63	1580.90	0.24	0.37
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	Control in sediment	R2	92		30	25	2	7.85	1353.30	1205.2	1107.2	87.3	10.7	376.5	2.10	1.38	26	7.71	17.22	591.11	593.00	1195.11	58.56	1270.90	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	Control in sediment	R2	84		30	25	2	7.45	1405.20	1363.8	1291.6	41.0	31.1	1108.2	0.99	0.65	26	7.31	48.38	1660.16	1665.48	1335.77	26.05	1410.20	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	Control in sediment	R2	42		30	25	2	7.16	1501.20	1534.0	1441.3	22.0	70.6	2431.9	0.53	0.35	26	7.02	103.30	3544.88	3556.27	1462.97	14.63	1580.90	0.24	0.37
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	Control in sediment	R3	95		30	25	2	7.85	1353.30	1205.2	1107.2	87.3	10.7	376.5	2.10	1.38	26	7.71	17.22	591.11	593.00	1195.11	58.56	1270.90	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	Control in sediment	R3	81		30	25	2	7.45	1405.20	1363.8	1291.6	41.0	31.1	1108.2	0.99	0.65	26	7.31	48.38	1660.16	1665.48	1335.77	26.05	1410.20	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	Control in sediment	R3	47		30	25	2	7.16	1501.20	1534.0	1441.3	22.0	70.6	2431.9	0.53	0.35	26	7.02	103.30	3544.88	3556.27	1462.97	14.63	1580.90	0.24	0.37
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	Control in sediment	R4	96		30	25	2	7.85	1353.30	1205.2	1107.2	87.3	10.7	376.5	2.10	1.38	26	7.71	17.22	591.11	593.00	1195.11	58.56	1270.90	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	Control in sediment	R4	80		30	25	2	7.45	1405.20	1363.8	1291.6	41.0	31.1	1108.2	0.99	0.65	26	7.31	48.38	1660.16	1665.48	1335.77	26.05	1410.20	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	Control in sediment	R4	49		30	25	2	7.16	1501.20	1534.0	1441.3	22.0	70.6	2431.9	0.53	0.35	26	7.02	103.30	3544.88	3556.27	1462.97	14.63	1580.90	0.24	0.37
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.001mg/g losartan in sediment	R1	92		30	25	2	7.86	1365.90	1220.2	1122.9	86.3	11.0	378.5	2.08	1.36	26	7.72	16.95	581.68	583.54	1203.32	60.33	1280.60	0.98	1.51
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.001mg/g losartan in sediment	R1	78		30	25	2	7.45	1404.80	1363.6	1291.5	40.9	31.2	1106.9	0.98	0.65	26	7.31	48.37	1659.81	1665.13	1335.39	26.04	1409.80	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.001mg/g losartan in sediment	R1	48		30	25	2	7.16	1400.30	1429.2	1342.9	20.7	65.5	2273.6	0.50	0.33	26	7.02	96.31	3305.05	3315.67	1364.05	13.64	1474.00	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.001mg/g losartan in sediment	R2	96		30	25	2	7.86	1365.90	1220.2	1122.9	86.3	11.0	378.5	2.08	1.36	26	7.72	16.95	581.68	583.54	1203.32	60.33	1280.60	0.98	1.51
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.001mg/g losartan in sediment	R2	77		30	25	2	7.45	1404.80	1363.6	1291.5	40.9	31.2	1106.9	0.98	0.65	26	7.31	48.37	1659.81	1665.13	1335.39	26.04	1409.80	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.001mg/g losartan in sediment	R2	51		30	25	2	7.16	1400.30	1429.2	1342.9	20.7	65.5	2273.6	0.50	0.33	26	7.02	96.31	3305.05	3315.67	1364.05	13.64	1474.00	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.001mg/g losartan in sediment	R3	93		30	25	2	7.86	1365.90	1220.2	1122.9	86.3	11.0	378.5	2.08	1.36	26	7.72	16.95	581.68	583.54	1203.32	60.33	1280.60	0.98	1.51
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.001mg/g losartan in sediment	R3	69		30	25	2	7.45	1404.80	1363.6	1291.5	40.9	31.2	1106.9	0.98	0.65	26	7.31	48.37	1659.81	1665.13	1335.39	26.04	1409.80	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.001mg/g losartan in sediment	R3	53		30	25	2	7.16	1400.30	1429.2	1342.9	20.7	65.5	2273.6	0.50	0.33	26	7.02	96.31	3305.05	3315.67	1364.05	13.64	1474.00	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.001mg/g losartan in sediment	R4	97		30	25	2	7.86	1365.90	1220.2	1122.9	86.3	11.0	378.5	2.08	1.36	26	7.72	16.95	581.68	583.54	1203.32	60.33	1280.60	0.98	1.51
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.001mg/g losartan in sediment	R4	82		30	25	2	7.45	1404.80	1363.6	1291.5	40.9	31.2	1106.9	0.98	0.65	26	7.31	48.37	1659.81	1665.13	1335.39	26.04	1409.80	0.42	0.65
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.001mg/g losartan in sediment	R4	44		30	25	2	7.16	1400.30	1429.2	1342.9	20.7	65.5	2273.6	0.50	0.33	26	7.02	96.31	3305.05	3315.67	1364.05	13.64	1474.00	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.01mg/g losartan in sediment	R1	90		30	25	2	7.86	1339.77	1196.0	1100.9	84.4	10.8	370.6	2.03	1.33	26	7.72	16.63	570.63	572.46	1179.67	59.10	1255.40	0.96	1.48
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.01mg/g losartan in sediment	R1	79		30	25	2	7.45	1431.80	1390.9	1317.6	41.5	31.9	1126.7	1.00	0.66	26	7.31	49.29	1691.45	1696.87	1361.36	26.56	1437.20	0.43	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.01mg/g losartan in sediment	R1	56		30	25	2	7.15	1429.50	1458.7	1370.8	21.4	66.6	2328.5	0.51	0.34	26	7.01	100.68	3455.05	3466.14	1393.50	13.62	1507.80	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.01mg/g losartan in sediment	R2	90		30	25	2	7.86	1339.77	1196.0	1100.9	84.4	10.8	370.6	2.03	1.33	26	7.72	16.63	570.63	572.46	1179.67	59.10	1255.40	0.96	1.48
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.01mg/g losartan in sediment	R2	78		30	25	2	7.45	1431.80	1390.9	1317.6	41.5	31.9	1126.7	1.00	0.66	26	7.31	49.29	1691.45	1696.87	1361.36	26.56	1437.20	0.43	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.01mg/g losartan in sediment	R2	48		30	25	2	7.15	1429.50	1458.7	1370.8	21.4	66.6	2328.5	0.51	0.34	26	7.01	100.68	3455.05	3466.14	1393.50	13.62	1507.80	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.01mg/g losartan in sediment	R3	95		30	25	2	7.86	1339.77	1196.0	1100.9	84.4	10.8	370.6	2.03	1.33	26	7.72	16.63	570.63	572.46	1179.67	59.10	1255.40	0.96	1.48
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.01mg/g losartan in sediment	R3	73		30	25	2	7.45	1431.80	1390.9	1317.6	41.5	31.9	1126.7	1.00	0.66	26	7.31	49.29	1691.45	1696.87	1361.36	26.56	1437.20	0.43	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.01mg/g losartan in sediment	R3	52		30	25	2	7.15	1429.50	1458.7	1370.8	21.4	66.6	2328.5	0.51	0.34	26	7.01	100.68	3455.05	3466.14	1393.50	13.62	1507.80	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.01mg/g losartan in sediment	R4	97		30	25	2	7.86	1339.77	1196.0	1100.9	84.4	10.8	370.6	2.03	1.33	26	7.72	16.63	570.63	572.46	1179.67	59.10	1255.40	0.96	1.48
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.01mg/g losartan in sediment	R4	76		30	25	2	7.45	1431.80	1390.9	1317.6	41.5	31.9	1126.7	1.00	0.66	26	7.31	49.29	1691.45	1696.87	1361.36	26.56	1437.20	0.43	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.01mg/g losartan in sediment	R4	54		30	25	2	7.15	1429.50	1458.7	1370.8	21.4	66.6	2328.5	0.51	0.34	26	7.01	100.68	3455.05	3466.14	1393.50	13.62	1507.80	0.22	0.34
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 8.0	0.1mg/g losartan in sediment	R1	88		30	25	2	7.86	1330.80	1186.8	1091.9	84.2	10.6	368.4	2.02	1.33	26	7.72	16.51	566.55	568.37	1171.48	58.71	1246.70	0.96	1.47
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.6	0.1mg/g losartan in sediment	R1	75		30	25	2	7.45	1452.40	1410.9	1336.3	42.3	32.3	1145.3	1.02	0.67	26	7.31	50.04	1717.39	1722.90	1381.23	26.92	1458.20	0.44	0.67
Ilha_das_Palmas	laboratory	Echinometra lucunter (Echinodermata)	213380	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213380	pH 7.3	0.1mg/g losartan in sediment	R1	59		30	25	2	7.15	1487.10	1518.1	1426.6	22.2	69.3	2423.4	0.53	0.35	26	7.01	104.82	3597.12	3608.67	1450.01	14.17	1569.00	0.23	0.35
