/* DATA DESCRIPTION:
Citation:	Andersen, Sissel; Grefsrud, E S; Harboe, T (2017): Seawater carbonate chemistry and survival, larval development, shell growth and normal shell development of great scallop (Pecten maximus Lamarck). PANGAEA, https://doi.org/10.1594/PANGAEA.880379, 
	Supplement to: Andersen, S et al. (2017): Sensitivity towards elevated pCO2 in great scallop (Pecten maximus Lamarck) embryos and fed larvae. Biogeosciences, 14(3), 529-539, https://doi.org/10.5194/bg-14-529-2017
Abstract:	The increasing amount of dissolved anthropogenic CO2 has caused a drop in pH values in the open ocean known as ocean acidification. This change in seawater carbonate chemistry has been shown to have a negative effect on a number of marine organisms. Early life stages are the most vulnerable, and especially the organisms that produce calcified structures in the phylum Mollusca. Few studies have looked at effects on scallops, and this is the first study presented including fed larvae of the great scallop (Pecten maximus) followed until day 14 post-fertilization. Fertilized eggs from unexposed parents were exposed to three levels of pCO2 using four replicate units: 465 (ambient), 768 and 1294 µatm, corresponding to pHNIST of 7.94, 7.75 (-0.19 units) and 7.54 (-0.40 units), respectively. All of the observed parameters were negatively affected by elevated pCO2: survival, larval development, shell growth and normal shell development. The latter was observed to be affected only 2 days after fertilization. Negative effects on the fed larvae at day 7 were similar to what was shown earlier for unfed P. maximus larvae. Growth rate in the group at 768?µatm seemed to decline after day 7, indicating that the ability to overcome the environmental change at moderately elevated pCO2 was lost over time. The present study shows that food availability does not decrease the sensitivity to elevated pCO2 in P. maximus larvae. Unless genetic adaptation and acclimatization counteract the negative effects of long term elevated pCO2, recruitment in populations of P. maximus will most likely be negatively affected by the projected drop of 0.06-0.32 units in pH within year 2100.
Keyword(s):	Animalia; Benthic animals; Benthos; Coast and continental shelf; Containers and aquaria (20-1000 L or < 1 m**2); Development; Growth/Morphology; Laboratory experiment; Mollusca; Mortality/Survival; North Atlantic; Pecten maximus; Single species; Temperate
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2017-08-31.
Parameter(s):	Type (Type) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: study
	Species (Species) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Registration number of species (Reg spec no) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Uniform resource locator/link to reference (URL ref) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: WoRMS Aphia ID
	Experiment duration [days] (Exp duration) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Time in days [days] (Time) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Days post-spawn
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: treatment
	Identification (ID) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: tank
	Survival [%] (Survival) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Unshelled
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Protruded
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Normal, sum of Live individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Edge, sum of Live individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Hinge, sum of Live individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Both, sum of Live individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Normal, sum of dead individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Edge, sum of dead individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Hinge, sum of dead individuals
	Larvae [%] (Larvae) * PI: Andersen, Sissel (sissel.andersen@imr.no) * COMMENT: Both, sum of dead individuals
	Replicates [#] (Repl) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Shell length [mm] (Shell l) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Shell length, standard deviation [±] (Shell l std dev) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Salinity (Sal) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Temperature, water [°C] (Temp) * PI: Andersen, Sissel (sissel.andersen@imr.no)
	Alkalinity, total [µmol/kg] (AT) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Potentiometric titration
	pH (pH) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [ppmv] (pCO2water_SST_wet) * PI: Andersen, Sissel (sissel.andersen@imr.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	4392 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Exp duration [days]	Time [days] (Days post-spawn)	pCO2water_SST_wet [µatm] (treatment)	ID (tank)	Survival [%]	Larvae [%] (Unshelled)	Larvae [%] (Protruded)	Larvae [%] (Normal, sum of Live individuals)	Larvae [%] (Edge, sum of Live individuals)	Larvae [%] (Hinge, sum of Live individuals)	Larvae [%] (Both, sum of Live individuals)	Larvae [%] (Normal, sum of dead individuals)	Larvae [%] (Edge, sum of dead individuals)	Larvae [%] (Hinge, sum of dead individuals)	Larvae [%] (Both, sum of dead individuals)	Repl [#]	Shell l [mm]	Shell l std dev [±]	Sal	Temp [°C]	AT [µmol/kg] (Potentiometric titration)	pH (NBS scale, Potentiometric)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	pCO2water_SST_wet [ppmv] (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c5				18	29	15	31								35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c6				24	16	22	35								35.1	15.5	2322	7.56	1234.66	2159.14	65.32	45.37	0.86	1256.05	26	7.45	68.06	1845.56	1852.22	2206.44	46.71	2321.21	0.72	1.11
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c11				61	69	21	25								35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c12				56	72	14	10								35.1	15.5	2322	7.54	1296.94	2165.98	62.58	47.66	0.82	1319.41	26	7.43	71.43	1936.98	1943.97	2211.41	44.70	2327.54	0.68	1.07
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c1								18	32	3	9				35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c2								38	20	3	2				35.1	15.5	2322	7.93	481.33	1973.24	139.95	17.69	1.83	489.67	26	7.82	27.20	737.45	740.11	2067.90	102.67	2197.76	1.57	2.45
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c3								108	66	2	5				35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c4								67	39	4	3				35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c7								40	56	7	12				35.1	15.5	2322	7.75	767.63	2079.14	97.43	28.21	1.28	780.93	26	7.64	42.76	1159.52	1163.71	2147.70	70.43	2260.89	1.08	1.68
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c8								30	44	2	9				35.1	15.5	2322	7.76	748.33	2074.09	99.45	27.50	1.30	761.30	26	7.65	41.71	1131.08	1135.16	2143.94	71.95	2257.60	1.10	1.71
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c9								24	36	2	7				35.1	15.5	2322	7.75	767.63	2079.14	97.43	28.21	1.28	780.93	26	7.64	42.76	1159.52	1163.71	2147.70	70.43	2260.89	1.08	1.68
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c10								26	35	1	6				35.1	15.5	2322	7.74	787.38	2084.10	95.44	28.93	1.25	801.03	26	7.63	43.83	1188.54	1192.82	2151.37	68.95	2264.15	1.06	1.64
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c5								8	7	9	5				35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c6								6	19	1	7				35.1	15.5	2322	7.56	1234.66	2159.14	65.32	45.37	0.86	1256.05	26	7.45	68.06	1845.56	1852.22	2206.44	46.71	2321.21	0.72	1.11
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c11								13	25	9	4				35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c12								19	47	0	3				35.1	15.5	2322	7.54	1296.94	2165.98	62.58	47.66	0.82	1319.41	26	7.43	71.43	1936.98	1943.97	2211.41	44.70	2327.54	0.68	1.07
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	465	c1												92.0	0.1100	0.0049	35.1	15.6	2322	7.94	468.78	1965.78	142.96	17.20	1.87	476.93	26	7.82	26.49	720.50	723.09	2062.21	104.98	2193.68	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	465	c2												97.0	0.1110	0.0042	35.1	15.6	2322	7.94	468.78	1965.78	142.96	17.20	1.87	476.93	26	7.82	26.49	720.50	723.09	2062.21	104.98	2193.68	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	465	c3												93.0	0.1098	0.0056	35.1	15.6	2322	7.95	456.48	1958.79	145.77	16.75	1.91	464.42	26	7.83	25.82	702.25	704.78	2056.84	107.15	2189.81	1.64	2.55
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	465	c4												96.0	0.1107	0.0037	35.1	15.6	2322	7.95	456.48	1958.79	145.77	16.75	1.91	464.42	26	7.83	25.82	702.25	704.78	2056.84	107.15	2189.81	1.64	2.55
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	768	c7												94.0	0.1086	0.0046	35.1	15.7	2322	7.75	768.24	2077.37	98.17	28.04	1.29	781.75	26	7.64	42.56	1161.01	1165.18	2146.57	70.91	2260.04	1.09	1.69
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	768	c8												95.0	0.1085	0.0044	35.1	15.7	2322	7.75	768.24	2077.37	98.17	28.04	1.29	781.75	26	7.64	42.56	1161.01	1165.18	2146.57	70.91	2260.04	1.09	1.69
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	768	c9												97.0	0.1068	0.0054	35.1	15.7	2322	7.74	788.02	2082.37	96.17	28.77	1.26	801.88	26	7.63	43.63	1190.09	1194.37	2150.27	69.41	2263.31	1.06	1.65
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	768	c10												95.0	0.1066	0.0050	35.1	15.7	2322	7.74	788.02	2082.37	96.17	28.77	1.26	801.88	26	7.63	43.63	1190.09	1194.37	2150.27	69.41	2263.31	1.06	1.65
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	1294	c5												63.0	0.0956	0.0087	35.1	15.7	2322	7.50	1431.85	2177.98	57.78	52.34	0.76	1456.95	26	7.38	78.40	2138.64	2146.34	2220.16	41.18	2339.74	0.63	0.98
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	1294	c6												70.0	0.0930	0.0059	35.1	15.7	2322	7.56	1235.74	2158.15	65.74	45.17	0.86	1257.40	26	7.44	67.84	1850.50	1857.16	2205.81	46.98	2320.62	0.72	1.12
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	1294	c11												61.0	0.0946	0.0068	35.1	15.7	2322	7.52	1363.42	2171.63	60.33	49.83	0.79	1387.32	26	7.40	74.71	2038.10	2045.44	2215.58	43.03	2333.32	0.66	1.03
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	3	1294	c12												51.0	0.0960	0.0067	35.1	15.7	2322	7.52	1363.42	2171.63	60.33	49.83	0.79	1387.32	26	7.40	74.71	2038.10	2045.44	2215.58	43.03	2333.32	0.66	1.03
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	465	c1												95.0	0.1208	0.0054	35.1	15.4	2322	7.94	468.68	1967.06	142.42	17.25	1.87	476.77	26	7.83	26.53	717.37	719.96	2063.12	104.58	2194.24	1.60	2.49
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	465	c2												96.0	0.1187	0.0057	35.1	15.4	2322	7.94	468.68	1967.06	142.42	17.25	1.87	476.77	26	7.83	26.53	717.37	719.96	2063.12	104.58	2194.24	1.60	2.49
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	465	c3												96.0	0.1194	0.0074	35.1	15.4	2322	7.94	468.68	1967.06	142.42	17.25	1.87	476.77	26	7.83	26.53	717.37	719.96	2063.12	104.58	2194.24	1.60	2.49
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	465	c4												98.0	0.1180	0.0059	35.1	15.4	2322	7.95	456.39	1960.09	145.22	16.80	1.90	464.27	26	7.84	25.86	699.21	701.73	2057.77	106.74	2190.38	1.64	2.54
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	768	c7												89.0	0.1135	0.0069	35.1	15.4	2322	7.75	767.44	2079.67	97.21	28.26	1.27	780.68	26	7.64	42.81	1157.25	1161.43	2148.06	70.28	2261.14	1.08	1.67
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	768	c8												67.0	0.1149	0.0065	35.1	15.4	2322	7.75	767.44	2079.67	97.21	28.26	1.27	780.68	26	7.64	42.81	1157.25	1161.43	2148.06	70.28	2261.14	1.08	1.67
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	768	c9												77.0	0.1150	0.0061	35.1	15.4	2322	7.74	787.19	2084.62	95.22	28.98	1.25	800.77	26	7.63	43.88	1186.32	1190.61	2151.74	68.79	2264.41	1.05	1.64
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	768	c10												97.0	0.1164	0.0055	35.1	15.4	2322	7.74	787.19	2084.62	95.22	28.98	1.25	800.77	26	7.63	43.88	1186.32	1190.61	2151.74	68.79	2264.41	1.05	1.64
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	1294	c5												79.0	0.0954	0.0149	35.1	15.4	2322	7.53	1328.58	2169.76	61.05	48.95	0.80	1351.46	26	7.42	73.30	1981.76	1988.92	2214.12	43.60	2331.02	0.67	1.04
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	1294	c6												89.0	0.1068	0.0096	35.1	15.4	2322	7.56	1234.11	2159.64	65.12	45.47	0.85	1255.38	26	7.45	68.18	1843.30	1849.96	2206.77	46.57	2321.52	0.71	1.11
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	1294	c11												95.0	0.1109	0.0102	35.1	15.4	2322	7.54	1296.35	2166.46	62.38	47.76	0.82	1318.69	26	7.43	71.55	1934.48	1941.47	2211.72	44.57	2327.84	0.68	1.06
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	7	1294	c12												84.0	0.1073	0.0065	35.1	15.4	2322	7.53	1328.58	2169.76	61.05	48.95	0.80	1351.46	26	7.42	73.30	1981.76	1988.92	2214.12	43.60	2331.02	0.67	1.04
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c1												139.0	0.1358	0.0117	35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c2												156.0	0.1355	0.0115	35.1	15.5	2322	7.93	481.33	1973.24	139.95	17.69	1.83	489.67	26	7.82	27.20	737.45	740.11	2067.90	102.67	2197.76	1.57	2.45
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c3												152.0	0.1338	0.0109	35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	465	c4												92.0	0.1323	0.0109	35.1	15.5	2322	7.94	468.74	1966.37	142.71	17.22	1.87	476.86	26	7.83	26.51	718.79	721.38	2062.63	104.80	2193.93	1.61	2.50
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c7												166.0	0.1231	0.0084	35.1	15.5	2322	7.75	767.63	2079.14	97.43	28.21	1.28	780.93	26	7.64	42.76	1159.52	1163.71	2147.70	70.43	2260.89	1.08	1.68
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c8												127.0	0.1239	0.0081	35.1	15.5	2322	7.76	748.33	2074.09	99.45	27.50	1.30	761.30	26	7.65	41.71	1131.08	1135.16	2143.94	71.95	2257.60	1.10	1.71
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c9												98.0	0.1229	0.0084	35.1	15.5	2322	7.75	767.63	2079.14	97.43	28.21	1.28	780.93	26	7.64	42.76	1159.52	1163.71	2147.70	70.43	2260.89	1.08	1.68
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	768	c10												102.0	0.1248	0.0090	35.1	15.5	2322	7.74	787.38	2084.10	95.44	28.93	1.25	801.03	26	7.63	43.83	1188.54	1192.82	2151.37	68.95	2264.15	1.06	1.64
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c5												93.0	0.1210	0.0093	35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c6												97.0	0.1258	0.0100	35.1	15.5	2322	7.56	1234.66	2159.14	65.32	45.37	0.86	1256.05	26	7.45	68.06	1845.56	1852.22	2206.44	46.71	2321.21	0.72	1.11
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c11												176.0	0.1229	0.0093	35.1	15.5	2322	7.55	1265.44	2162.59	63.94	46.50	0.84	1287.37	26	7.44	69.73	1890.72	1897.55	2208.95	45.69	2324.37	0.70	1.09
laboratory	Pecten maximus (mollusk)	140712	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140712	14	14	1294	c12												152.0	0.1210	0.0109	35.1	15.5	2322	7.54	1296.94	2165.98	62.58	47.66	0.82	1319.41	26	7.43	71.43	1936.98	1943.97	2211.41	44.70	2327.54	0.68	1.07
